step	elapsed_s	loss	grad_norm	mem_gib	token_acc	lr	tokens_this_step	tokens_per_gpu_per_sec	train_speed_s_per_it
129	11110.0	1.23665667	6.59966803	37.77	0.67207802	1.283e-05	44437	258.0	86.124994
130	11188.0	1.19193268	15.3950243	37.77	0.68143844	1.272e-05	27333	158.8	86.065319
131	11279.0	1.27408028	27.5516758	37.77	0.65913263	1.262e-05	34921	202.8	86.097756
132	11370.0	1.22517776	6.88277531	37.77	0.669146	1.251e-05	49123	285.1	86.138601
133	11456.0	1.16531897	7.52972031	37.77	0.68171026	1.24e-05	66434	385.6	86.13524
134	11541.0	1.23693371	11.94896889	37.77	0.66630568	1.229e-05	29910	173.6	86.128532
135	11628.0	1.21801281	15.09032822	37.77	0.67655336	1.218e-05	86825	504.0	86.13286
136	11714.0	1.19078064	12.66191483	37.77	0.67197033	1.207e-05	19605	113.8	86.134248
137	11797.0	0.99324203	14.98331738	37.77	0.72973823	1.196e-05	55892	324.5	86.110406
138	11879.0	1.10454512	5.79283905	37.77	0.70073088	1.185e-05	45877	266.5	86.082223
139	11970.0	1.09239137	3.40132141	37.77	0.70497239	1.174e-05	70110	407.1	86.113302
140	12057.0	1.19769287	12.61339474	37.77	0.67882509	1.163e-05	54426	316.0	86.119014
141	12154.0	1.12605381	4.28566074	37.77	0.70039222	1.151e-05	59556	345.5	86.197633
142	12235.0	1.05923462	4.86306667	37.77	0.70849684	1.14e-05	40167	233.1	86.162231
143	12326.0	1.19394875	3.07053852	37.77	0.66970442	1.129e-05	60390	350.3	86.195267
144	12408.0	1.32017899	5.16160774	37.77	0.66076341	1.118e-05	37063	215.1	86.16816
145	12492.0	1.11800957	6.45236492	37.77	0.69504573	1.107e-05	57373	333.0	86.151883
146	12581.0	1.32706738	15.75393772	37.77	0.64852227	1.096e-05	51600	299.4	86.171658
147	12673.0	1.22151947	6.99228144	37.77	0.66497165	1.084e-05	59290	343.9	86.208756
148	12764.0	1.20006561	6.94530535	37.77	0.68439471	1.073e-05	42922	248.8	86.244725
149	12852.0	0.94471264	7.57095003	37.77	0.7248849	1.062e-05	73676	427.1	86.257377
150	12937.0	1.29351056	4.76514149	37.77	0.664064	1.051e-05	36595	212.1	86.248213
